state,pollster,office_type,start_date,end_date,answer,candidate_id,candidate_name,candidate_party,pct
,Harris Insights & Analytics,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,55
,Harris Insights & Analytics,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,45
,Morning Consult,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
,Morning Consult,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,42
,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,44
,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,40
,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Jorgensen,14611,Jo Jorgensen,LIB,5
,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Hawkins,14612,Howie Hawkins,GRE,2
Florida,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
Florida,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,43
Florida,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Jorgensen,14611,Jo Jorgensen,LIB,3
Florida,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Hawkins,14612,Howie Hawkins,GRE,2
Ohio,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
Ohio,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,41
Ohio,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Jorgensen,14611,Jo Jorgensen,LIB,4
Ohio,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Hawkins,14612,Howie Hawkins,GRE,1
Pennsylvania,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,44
Pennsylvania,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,43
Pennsylvania,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Jorgensen,14611,Jo Jorgensen,LIB,4
Pennsylvania,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Hawkins,14612,Howie Hawkins,GRE,2
North Carolina,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,44
North Carolina,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,40
North Carolina,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Jorgensen,14611,Jo Jorgensen,LIB,4
North Carolina,Zogby Interactive/JZ Analytics,U.S. President,7/21/20,7/23/20,Hawkins,14612,Howie Hawkins,GRE,2
,SurveyMonkey,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.85
,SurveyMonkey,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,45.3
,SurveyMonkey,U.S. President,7/21/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,50.9
,SurveyMonkey,U.S. President,7/21/20,7/23/20,Trump,13254,Donald Trump,REP,46.97
Florida,Mason-Dixon Polling & Strategy,U.S. President,7/20/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Florida,Mason-Dixon Polling & Strategy,U.S. President,7/20/20,7/23/20,Trump,13254,Donald Trump,REP,46
Arizona,Redfield & Wilton Strategies,U.S. President,7/19/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Arizona,Redfield & Wilton Strategies,U.S. President,7/19/20,7/23/20,Trump,13254,Donald Trump,REP,38
Arizona,Redfield & Wilton Strategies,U.S. President,7/19/20,7/23/20,Jorgensen,14611,Jo Jorgensen,LIB,2
Arizona,Redfield & Wilton Strategies,U.S. President,7/19/20,7/23/20,Hawkins,14612,Howie Hawkins,GRE,1
Arizona,Redfield & Wilton Strategies,U.S. President,7/19/20,7/23/20,West,14699,Kanye West,IND,2
Wisconsin,Morning Consult,U.S. President,7/14/20,7/23/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Morning Consult,U.S. President,7/14/20,7/23/20,Trump,13254,Donald Trump,REP,44
Wisconsin,Gravis Marketing,U.S. President,7/22/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Wisconsin,Gravis Marketing,U.S. President,7/22/20,7/22/20,Trump,13254,Donald Trump,REP,42
Michigan,Gravis Marketing,U.S. President,7/22/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Michigan,Gravis Marketing,U.S. President,7/22/20,7/22/20,Trump,13254,Donald Trump,REP,42
,Morning Consult,U.S. President,7/20/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
,Morning Consult,U.S. President,7/20/20,7/22/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/20/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.42
,SurveyMonkey,U.S. President,7/20/20,7/22/20,Trump,13254,Donald Trump,REP,45.06
,SurveyMonkey,U.S. President,7/20/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.46
,SurveyMonkey,U.S. President,7/20/20,7/22/20,Trump,13254,Donald Trump,REP,46.69
,Echelon Insights,U.S. President,7/17/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,53
,Echelon Insights,U.S. President,7/17/20,7/22/20,Trump,13254,Donald Trump,REP,38
,Echelon Insights,U.S. President,7/17/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Echelon Insights,U.S. President,7/17/20,7/22/20,Trump,13254,Donald Trump,REP,37
,Echelon Insights,U.S. President,7/17/20,7/22/20,Jorgensen,14611,Jo Jorgensen,LIB,3
,Echelon Insights,U.S. President,7/17/20,7/22/20,Hawkins,14612,Howie Hawkins,GRE,1
Pennsylvania,Hodas & Associates,U.S. President,7/17/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,50.83
Pennsylvania,Hodas & Associates,U.S. President,7/17/20,7/22/20,Trump,13254,Donald Trump,REP,44.67
Nebraska CD-1,Strategies 360,U.S. President,7/16/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
Nebraska CD-1,Strategies 360,U.S. President,7/16/20,7/22/20,Trump,13254,Donald Trump,REP,48
Arizona,Marist College,U.S. President,7/14/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Arizona,Marist College,U.S. President,7/14/20,7/22/20,Trump,13254,Donald Trump,REP,45
North Carolina,Marist College,U.S. President,7/14/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
North Carolina,Marist College,U.S. President,7/14/20,7/22/20,Trump,13254,Donald Trump,REP,44
Wisconsin,Morning Consult,U.S. President,7/13/20,7/22/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
Wisconsin,Morning Consult,U.S. President,7/13/20,7/22/20,Trump,13254,Donald Trump,REP,45
,Data for Progress,U.S. President,7/21/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,49.16
,Data for Progress,U.S. President,7/21/20,7/21/20,Trump,13254,Donald Trump,REP,43.28
,Data for Progress,U.S. President,7/21/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,49.78
,Data for Progress,U.S. President,7/21/20,7/21/20,Trump,13254,Donald Trump,REP,43.97
,YouGov,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
,YouGov,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,41
,Morning Consult,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Morning Consult,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,42
North Carolina,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
North Carolina,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,42
North Carolina,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Jorgensen,14611,Jo Jorgensen,LIB,2
North Carolina,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Hawkins,14612,Howie Hawkins,GRE,1
Florida,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Florida,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,41
Florida,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Jorgensen,14611,Jo Jorgensen,LIB,1
Florida,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Hawkins,14612,Howie Hawkins,GRE,1
Pennsylvania,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Pennsylvania,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,41
Pennsylvania,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Jorgensen,14611,Jo Jorgensen,LIB,1
Pennsylvania,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,Hawkins,14612,Howie Hawkins,GRE,0
Pennsylvania,Redfield & Wilton Strategies,U.S. President,7/19/20,7/21/20,West,14699,Kanye West,IND,1
,SurveyMonkey,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.93
,SurveyMonkey,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,44.71
,SurveyMonkey,U.S. President,7/19/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.87
,SurveyMonkey,U.S. President,7/19/20,7/21/20,Trump,13254,Donald Trump,REP,46.24
,Ipsos,U.S. President,7/15/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,Ipsos,U.S. President,7/15/20,7/21/20,Trump,13254,Donald Trump,REP,38
,Ipsos,U.S. President,7/15/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
,Ipsos,U.S. President,7/15/20,7/21/20,Trump,13254,Donald Trump,REP,34
,Rasmussen Reports/Pulse Opinion Research,U.S. President,7/15/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,46.76
,Rasmussen Reports/Pulse Opinion Research,U.S. President,7/15/20,7/21/20,Trump,13254,Donald Trump,REP,44.66
Wisconsin,Morning Consult,U.S. President,7/12/20,7/21/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Morning Consult,U.S. President,7/12/20,7/21/20,Trump,13254,Donald Trump,REP,45
Michigan,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/18/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
Michigan,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/18/20,7/20/20,Trump,13254,Donald Trump,REP,40
Minnesota,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/18/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Minnesota,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/18/20,7/20/20,Trump,13254,Donald Trump,REP,38
Pennsylvania,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/18/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Pennsylvania,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/18/20,7/20/20,Trump,13254,Donald Trump,REP,39
,Morning Consult,U.S. President,7/18/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Morning Consult,U.S. President,7/18/20,7/20/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/18/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,53.17
,SurveyMonkey,U.S. President,7/18/20,7/20/20,Trump,13254,Donald Trump,REP,44.5
,SurveyMonkey,U.S. President,7/18/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.33
,SurveyMonkey,U.S. President,7/18/20,7/20/20,Trump,13254,Donald Trump,REP,45.87
,Harris Insights & Analytics,U.S. President,7/17/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
,Harris Insights & Analytics,U.S. President,7/17/20,7/20/20,Trump,13254,Donald Trump,REP,38
Massachusetts,MassINC Polling Group,U.S. President,7/17/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,55
Massachusetts,MassINC Polling Group,U.S. President,7/17/20,7/20/20,Trump,13254,Donald Trump,REP,23
Texas,Quinnipiac University,U.S. President,7/16/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
Texas,Quinnipiac University,U.S. President,7/16/20,7/20/20,Trump,13254,Donald Trump,REP,44
Texas,Spry Strategies,U.S. President,7/16/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,44.76
Texas,Spry Strategies,U.S. President,7/16/20,7/20/20,Trump,13254,Donald Trump,REP,49.45
Florida,Quinnipiac University,U.S. President,7/16/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Florida,Quinnipiac University,U.S. President,7/16/20,7/20/20,Trump,13254,Donald Trump,REP,38
,AP-NORC,U.S. President,7/16/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
,AP-NORC,U.S. President,7/16/20,7/20/20,Trump,13254,Donald Trump,REP,34
Pennsylvania,Spry Strategies,U.S. President,7/15/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,47.02
Pennsylvania,Spry Strategies,U.S. President,7/15/20,7/20/20,Trump,13254,Donald Trump,REP,47.76
Wisconsin,Spry Strategies,U.S. President,7/15/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,46.3
Wisconsin,Spry Strategies,U.S. President,7/15/20,7/20/20,Trump,13254,Donald Trump,REP,45.37
South Carolina,ALG Research,U.S. President,7/15/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,45
South Carolina,ALG Research,U.S. President,7/15/20,7/20/20,Trump,13254,Donald Trump,REP,50
Wisconsin,Morning Consult,U.S. President,7/11/20,7/20/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Morning Consult,U.S. President,7/11/20,7/20/20,Trump,13254,Donald Trump,REP,46
,Morning Consult,U.S. President,7/17/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
,Morning Consult,U.S. President,7/17/20,7/19/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/17/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.69
,SurveyMonkey,U.S. President,7/17/20,7/19/20,Trump,13254,Donald Trump,REP,44.89
,SurveyMonkey,U.S. President,7/17/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.21
,SurveyMonkey,U.S. President,7/17/20,7/19/20,Trump,13254,Donald Trump,REP,45.92
,GQR Research (GQRR),U.S. President,7/15/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,55
,GQR Research (GQRR),U.S. President,7/15/20,7/19/20,Trump,13254,Donald Trump,REP,44
,Kaiser Family Foundation,U.S. President,7/14/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Kaiser Family Foundation,U.S. President,7/14/20,7/19/20,Trump,13254,Donald Trump,REP,38
,Morning Consult,U.S. President,7/13/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Morning Consult,U.S. President,7/13/20,7/19/20,Trump,13254,Donald Trump,REP,40
South Carolina,brilliant corners Research & Strategies,U.S. President,7/13/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
South Carolina,brilliant corners Research & Strategies,U.S. President,7/13/20,7/19/20,Trump,13254,Donald Trump,REP,50
Virginia,Virginia Commonwealth University,U.S. President,7/11/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Virginia,Virginia Commonwealth University,U.S. President,7/11/20,7/19/20,Trump,13254,Donald Trump,REP,39
Wisconsin,Morning Consult,U.S. President,7/10/20,7/19/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Morning Consult,U.S. President,7/10/20,7/19/20,Trump,13254,Donald Trump,REP,45
Arizona,Public Policy Polling,U.S. President,7/17/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
Arizona,Public Policy Polling,U.S. President,7/17/20,7/18/20,Trump,13254,Donald Trump,REP,45
,Morning Consult,U.S. President,7/16/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Morning Consult,U.S. President,7/16/20,7/18/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/16/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.1
,SurveyMonkey,U.S. President,7/16/20,7/18/20,Trump,13254,Donald Trump,REP,45.27
,SurveyMonkey,U.S. President,7/16/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.72
,SurveyMonkey,U.S. President,7/16/20,7/18/20,Trump,13254,Donald Trump,REP,46.38
Georgia,Trafalgar Group,U.S. President,7/15/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,43.3
Georgia,Trafalgar Group,U.S. President,7/15/20,7/18/20,Trump,13254,Donald Trump,REP,49.8
Georgia,Trafalgar Group,U.S. President,7/15/20,7/18/20,Jorgensen,14611,Jo Jorgensen,LIB,2.4
,Benenson Strategy Group/GS Strategy Group,U.S. President,7/15/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Benenson Strategy Group/GS Strategy Group,U.S. President,7/15/20,7/18/20,Trump,13254,Donald Trump,REP,39
Wisconsin,Morning Consult,U.S. President,7/9/20,7/18/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
Wisconsin,Morning Consult,U.S. President,7/9/20,7/18/20,Trump,13254,Donald Trump,REP,43
South Carolina,Gravis Marketing,U.S. President,7/17/20,7/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,46
South Carolina,Gravis Marketing,U.S. President,7/17/20,7/17/20,Trump,13254,Donald Trump,REP,50
,Morning Consult,U.S. President,7/15/20,7/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Morning Consult,U.S. President,7/15/20,7/17/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/15/20,7/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.83
,SurveyMonkey,U.S. President,7/15/20,7/17/20,Trump,13254,Donald Trump,REP,45.64
,SurveyMonkey,U.S. President,7/15/20,7/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.58
,SurveyMonkey,U.S. President,7/15/20,7/17/20,Trump,13254,Donald Trump,REP,46.52
Wisconsin,Global Strategy Group,U.S. President,7/11/20,7/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Wisconsin,Global Strategy Group,U.S. President,7/11/20,7/17/20,Trump,13254,Donald Trump,REP,42
Wisconsin,Morning Consult,U.S. President,7/8/20,7/17/20,Biden,13256,Joseph R. Biden Jr.,DEM,48
Wisconsin,Morning Consult,U.S. President,7/8/20,7/17/20,Trump,13254,Donald Trump,REP,44
Ohio,Rasmussen Reports/Pulse Opinion Research,U.S. President,7/15/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
Ohio,Rasmussen Reports/Pulse Opinion Research,U.S. President,7/15/20,7/16/20,Trump,13254,Donald Trump,REP,46
Pennsylvania,Rasmussen Reports/Pulse Opinion Research,U.S. President,7/15/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,51
Pennsylvania,Rasmussen Reports/Pulse Opinion Research,U.S. President,7/15/20,7/16/20,Trump,13254,Donald Trump,REP,46
,Morning Consult,U.S. President,7/14/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Morning Consult,U.S. President,7/14/20,7/16/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/14/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.17
,SurveyMonkey,U.S. President,7/14/20,7/16/20,Trump,13254,Donald Trump,REP,45.15
,SurveyMonkey,U.S. President,7/14/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.6
,SurveyMonkey,U.S. President,7/14/20,7/16/20,Trump,13254,Donald Trump,REP,46.43
Michigan,Hodas & Associates,U.S. President,7/13/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.5
Michigan,Hodas & Associates,U.S. President,7/13/20,7/16/20,Trump,13254,Donald Trump,REP,40.5
North Carolina,Spry Strategies,U.S. President,7/12/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,45.52
North Carolina,Spry Strategies,U.S. President,7/12/20,7/16/20,Trump,13254,Donald Trump,REP,48.96
Arizona,Spry Strategies,U.S. President,7/11/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,49.43
Arizona,Spry Strategies,U.S. President,7/11/20,7/16/20,Trump,13254,Donald Trump,REP,44.59
Georgia,Spry Strategies,U.S. President,7/11/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,45.74
Georgia,Spry Strategies,U.S. President,7/11/20,7/16/20,Trump,13254,Donald Trump,REP,48.79
Iowa,Spry Strategies,U.S. President,7/11/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,47.5
Iowa,Spry Strategies,U.S. President,7/11/20,7/16/20,Trump,13254,Donald Trump,REP,45.93
Kentucky,Spry Strategies,U.S. President,7/11/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,33.57
Kentucky,Spry Strategies,U.S. President,7/11/20,7/16/20,Trump,13254,Donald Trump,REP,60.29
Michigan,Spry Strategies,U.S. President,7/11/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,45.36
Michigan,Spry Strategies,U.S. President,7/11/20,7/16/20,Trump,13254,Donald Trump,REP,49.58
Montana,Spry Strategies,U.S. President,7/11/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,41.9
Montana,Spry Strategies,U.S. President,7/11/20,7/16/20,Trump,13254,Donald Trump,REP,51.69
Wisconsin,Morning Consult,U.S. President,7/7/20,7/16/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
Wisconsin,Morning Consult,U.S. President,7/7/20,7/16/20,Trump,13254,Donald Trump,REP,42
North Carolina,Cardinal Point Analytics (CardinalGPS),U.S. President,7/13/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,47.7
North Carolina,Cardinal Point Analytics (CardinalGPS),U.S. President,7/13/20,7/15/20,Trump,13254,Donald Trump,REP,48.6
North Carolina,Cardinal Point Analytics (CardinalGPS),U.S. President,7/13/20,7/15/20,Jorgensen,14611,Jo Jorgensen,LIB,0.5
,Morning Consult,U.S. President,7/13/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,50
,Morning Consult,U.S. President,7/13/20,7/15/20,Trump,13254,Donald Trump,REP,42
,SurveyMonkey,U.S. President,7/13/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,52.26
,SurveyMonkey,U.S. President,7/13/20,7/15/20,Trump,13254,Donald Trump,REP,44.99
,SurveyMonkey,U.S. President,7/13/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,51.6
,SurveyMonkey,U.S. President,7/13/20,7/15/20,Trump,13254,Donald Trump,REP,46.41
,ABC News/The Washington Post,U.S. President,7/12/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,54
,ABC News/The Washington Post,U.S. President,7/12/20,7/15/20,Trump,13254,Donald Trump,REP,39
,ABC News/The Washington Post,U.S. President,7/12/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,55
,ABC News/The Washington Post,U.S. President,7/12/20,7/15/20,Trump,13254,Donald Trump,REP,40
,ABC News/The Washington Post,U.S. President,7/12/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,54
,ABC News/The Washington Post,U.S. President,7/12/20,7/15/20,Trump,13254,Donald Trump,REP,44
,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/12/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
,Fox News/Beacon Research/Shaw & Co. Research,U.S. President,7/12/20,7/15/20,Trump,13254,Donald Trump,REP,41
Georgia,Garin-Hart-Yang Research Group,U.S. President,7/9/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
Georgia,Garin-Hart-Yang Research Group,U.S. President,7/9/20,7/15/20,Trump,13254,Donald Trump,REP,43
Wisconsin,Morning Consult,U.S. President,7/6/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,49
Wisconsin,Morning Consult,U.S. President,7/6/20,7/15/20,Trump,13254,Donald Trump,REP,42
Ohio,Center for Marketing and Opinion Research/University of Akron,U.S. President,6/24/20,7/15/20,Biden,13256,Joseph R. Biden Jr.,DEM,45.9
Ohio,Center for Marketing and Opinion Research/University of Akron,U.S. President,6/24/20,7/15/20,Trump,13254,Donald Trump,REP,41.7
,Ipsos,U.S. President,7/13/20,7/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,47
,Ipsos,U.S. President,7/13/20,7/14/20,Trump,13254,Donald Trump,REP,37
,Ipsos,U.S. President,7/13/20,7/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,43
,Ipsos,U.S. President,7/13/20,7/14/20,Trump,13254,Donald Trump,REP,36
Florida,St. Pete Polls,U.S. President,7/13/20,7/14/20,Biden,13256,Joseph R. Biden Jr.,DEM,50.4
Florida,St. Pete Polls,U.S. President,7/13/20,7/14/20,Trump,13254,Donald Trump,REP,44.4
